Tuổi,Nghỉ_việc,Tần_suất_công_tác,Mức_tính_theo_ngày,Phòng_ban,Khoảng_cách_từ_nhà,Trình_độ_học_vấn,Chuyên_ngành_đào_tạo,Số_lượng_nhân_viên,Mã_nhân_viên,Mức_hài_lòng_môi_trường,Giới_tính,Mức_tính_theo_giờ,Mức_độ_gắn_kết_công_việc,Cấp_bậc_công_việc,Vai_trò_công_việc,Mức_hài_lòng_công_việc,Tình_trạng_hôn_nhân,Thu_nhập_hàng_tháng,Mức_tính_theo_tháng,Số_công_ty_đã_làm,Trên_18_tuổi,Làm_thêm_giờ,Tỷ_lệ_tăng_lương_phần_trăm,Đánh_giá_hiệu_suất,Mức_hài_lòng_mối_quan_hệ,Số_giờ_tiêu_chuẩn,Mức_quyền_chọn_cổ_phiếu,Tổng_số_năm_làm_việc,Số_lần_đào_tạo_năm_trước,Cân_bằng_công_việc_cuộc_sống,Số_năm_tại_công_ty,Số_năm_ở_vai_trò_hiện_tại,Số_năm_từ_lần_thăng_chức_gần_nhất,Số_năm_làm_với_quản_lý_hiện_tại
41,Không,Ít_khi_công_tác,509,Nghiên_cứu_và_Phát_triển,7,2,Bằng_kỹ_thuật,1,1085,2,Nữ,43,4,1,Nhà_nghiên_cứu_khoa_học,3,Đã_kết_hôn,3376,18863,1,Có,Không,13,3,3,80,0,10,3,3,10,6,0,8
38,Không,Ít_khi_công_tác,330,Nghiên_cứu_và_Phát_triển,17,1,Khoa_học_sự_sống,1,1088,3,Nữ,65,2,3,Đại_diện_chăm_sóc_sức_khỏe,3,Đã_kết_hôn,8823,24608,0,Có,Không,18,3,1,80,1,20,4,2,19,9,1,9
40,Không,Ít_khi_công_tác,1492,Nghiên_cứu_và_Phát_triển,20,4,Bằng_kỹ_thuật,1,1092,1,Nam,61,3,3,Đại_diện_chăm_sóc_sức_khỏe,4,Đã_kết_hôn,10322,26542,4,Có,Không,20,4,4,80,1,14,6,3,11,10,11,1
27,Không,Không_công_tác,1277,Nghiên_cứu_và_Phát_triển,8,5,Khoa_học_sự_sống,1,1094,1,Nam,87,1,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,4621,5869,1,Có,Không,19,3,4,80,3,3,4,3,3,2,1,2
55,Không,Thường_xuyên_công_tác,1091,Nghiên_cứu_và_Phát_triển,2,1,Khoa_học_sự_sống,1,1096,4,Nam,65,3,3,Giám_đốc_sản_xuất,2,Đã_kết_hôn,10976,15813,3,Có,Không,18,3,2,80,1,23,4,3,3,2,1,2
28,Không,Ít_khi_công_tác,857,Nghiên_cứu_và_Phát_triển,10,3,Khác,1,1097,3,Nữ,59,3,2,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,3660,7909,3,Có,Không,13,3,4,80,0,10,4,4,8,7,1,7
44,Có,Ít_khi_công_tác,1376,Nhân_sự,1,2,Y_khoa,1,1098,2,Nam,91,2,3,Nhân_sự,1,Đã_kết_hôn,10482,2326,9,Có,Không,14,3,4,80,1,24,1,3,20,6,3,6
33,Không,Ít_khi_công_tác,654,Nghiên_cứu_và_Phát_triển,5,3,Khoa_học_sự_sống,1,1099,4,Nam,34,2,3,Đại_diện_chăm_sóc_sức_khỏe,4,Ly_hôn,7119,21214,4,Có,Không,15,3,3,80,1,9,2,3,3,2,1,2
35,Có,Ít_khi_công_tác,1204,Kinh_doanh,4,3,Bằng_kỹ_thuật,1,1100,4,Nam,86,3,3,Chuyên_viên_kinh_doanh,1,Độc_thân,9582,10333,0,Có,Có,22,4,1,80,0,9,2,3,8,7,4,7
33,Có,Thường_xuyên_công_tác,827,Nghiên_cứu_và_Phát_triển,29,4,Y_khoa,1,1101,1,Nữ,54,2,2,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,4508,3129,1,Có,Không,22,4,2,80,0,14,4,3,13,7,3,8
28,Không,Ít_khi_công_tác,895,Nghiên_cứu_và_Phát_triển,15,2,Khoa_học_sự_sống,1,1102,1,Nam,50,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Ly_hôn,2207,22482,1,Có,Không,16,3,4,80,1,4,5,2,4,2,2,2
34,Không,Thường_xuyên_công_tác,618,Nghiên_cứu_và_Phát_triển,3,1,Khoa_học_sự_sống,1,1103,1,Nam,45,3,2,Đại_diện_chăm_sóc_sức_khỏe,4,Độc_thân,7756,22266,0,Có,Không,17,3,3,80,0,7,1,2,6,2,0,4
37,Không,Ít_khi_công_tác,309,Kinh_doanh,10,4,Khoa_học_sự_sống,1,1105,4,Nữ,88,2,2,Chuyên_viên_kinh_doanh,4,Ly_hôn,6694,24223,2,Có,Có,14,3,3,80,3,8,5,3,1,0,0,0
25,Có,Ít_khi_công_tác,1219,Nghiên_cứu_và_Phát_triển,4,1,Bằng_kỹ_thuật,1,1106,4,Nam,32,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Đã_kết_hôn,3691,4605,1,Có,Có,15,3,2,80,1,7,3,4,7,7,5,6
26,Có,Ít_khi_công_tác,1330,Nghiên_cứu_và_Phát_triển,21,3,Y_khoa,1,1107,1,Nam,37,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Ly_hôn,2377,19373,1,Có,Không,20,4,3,80,1,1,0,2,1,1,0,0
33,Có,Ít_khi_công_tác,1017,Nghiên_cứu_và_Phát_triển,25,3,Y_khoa,1,1108,1,Nam,55,2,1,Nhà_nghiên_cứu_khoa_học,2,Độc_thân,2313,2993,4,Có,Có,20,4,2,80,0,5,0,3,2,2,2,2
42,Không,Ít_khi_công_tác,469,Nghiên_cứu_và_Phát_triển,2,2,Y_khoa,1,1109,4,Nam,35,3,4,Quản_lý,1,Đã_kết_hôn,17665,14399,0,Có,Không,17,3,4,80,1,23,3,3,22,6,13,7
28,Có,Thường_xuyên_công_tác,1009,Nghiên_cứu_và_Phát_triển,1,3,Y_khoa,1,1111,1,Nam,45,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Ly_hôn,2596,7160,1,Có,Không,15,3,1,80,2,1,2,3,1,0,0,0
50,Có,Thường_xuyên_công_tác,959,Kinh_doanh,1,4,Khác,1,1113,4,Nam,81,3,2,Chuyên_viên_kinh_doanh,3,Độc_thân,4728,17251,3,Có,Có,14,3,4,80,0,5,4,3,0,0,0,0
33,Không,Thường_xuyên_công_tác,970,Kinh_doanh,7,3,Khoa_học_sự_sống,1,1114,4,Nữ,30,3,2,Chuyên_viên_kinh_doanh,2,Đã_kết_hôn,4302,13401,0,Có,Không,17,3,3,80,1,4,3,3,3,2,0,2
34,Không,Không_công_tác,697,Nghiên_cứu_và_Phát_triển,3,4,Khoa_học_sự_sống,1,1115,3,Nam,40,2,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,2979,22478,3,Có,Không,17,3,4,80,3,6,2,3,0,0,0,0
48,Không,Không_công_tác,1262,Nghiên_cứu_và_Phát_triển,1,4,Y_khoa,1,1116,1,Nam,35,4,4,Quản_lý,4,Độc_thân,16885,16154,2,Có,Không,22,4,3,80,0,27,3,2,5,4,2,1
45,Không,Không_công_tác,1050,Kinh_doanh,9,4,Khoa_học_sự_sống,1,1117,2,Nữ,65,2,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,5593,17970,1,Có,Không,13,3,4,80,1,15,2,3,15,10,4,12
52,Không,Ít_khi_công_tác,994,Nghiên_cứu_và_Phát_triển,7,4,Khoa_học_sự_sống,1,1118,2,Nam,87,3,3,Đại_diện_chăm_sóc_sức_khỏe,2,Độc_thân,10445,15322,7,Có,Không,19,3,4,80,0,18,4,3,8,6,4,0
38,Không,Ít_khi_công_tác,770,Kinh_doanh,10,4,Tiếp_thị,1,1119,3,Nam,73,2,3,Chuyên_viên_kinh_doanh,3,Ly_hôn,8740,5569,0,Có,Có,14,3,2,80,2,9,2,3,8,7,2,7
29,Không,Ít_khi_công_tác,1107,Nghiên_cứu_và_Phát_triển,28,4,Khoa_học_sự_sống,1,1120,3,Nữ,93,3,1,Nhà_nghiên_cứu_khoa_học,4,Ly_hôn,2514,26968,4,Có,Không,22,4,1,80,1,11,1,3,7,5,1,7
28,Không,Ít_khi_công_tác,950,Nghiên_cứu_và_Phát_triển,3,3,Y_khoa,1,1121,4,Nữ,93,3,3,Giám_đốc_sản_xuất,2,Ly_hôn,7655,8039,0,Có,Không,17,3,2,80,3,10,3,2,9,7,1,7
46,Không,Ít_khi_công_tác,406,Kinh_doanh,3,1,Tiếp_thị,1,1124,1,Nam,52,3,4,Quản_lý,3,Đã_kết_hôn,17465,15596,3,Có,Không,12,3,4,80,1,23,3,3,12,9,4,9
38,Không,Ít_khi_công_tác,130,Kinh_doanh,2,2,Tiếp_thị,1,1125,4,Nam,32,3,3,Chuyên_viên_kinh_doanh,2,Độc_thân,7351,20619,7,Có,Không,16,3,3,80,0,10,2,3,1,0,0,0
43,Không,Thường_xuyên_công_tác,1082,Nghiên_cứu_và_Phát_triển,27,3,Khoa_học_sự_sống,1,1126,3,Nữ,83,3,3,Giám_đốc_sản_xuất,1,Đã_kết_hôn,10820,11535,8,Có,Không,11,3,3,80,1,18,1,3,8,7,0,1
39,Có,Thường_xuyên_công_tác,203,Nghiên_cứu_và_Phát_triển,2,3,Khoa_học_sự_sống,1,1127,1,Nam,84,3,4,Đại_diện_chăm_sóc_sức_khỏe,4,Ly_hôn,12169,13547,7,Có,Không,11,3,4,80,3,21,4,3,18,7,11,5
40,Không,Ít_khi_công_tác,1308,Nghiên_cứu_và_Phát_triển,14,3,Y_khoa,1,1128,3,Nam,44,2,5,Giám_đốc_nghiên_cứu,3,Độc_thân,19626,17544,1,Có,Không,14,3,1,80,0,21,2,4,20,7,4,9
21,Không,Ít_khi_công_tác,984,Nghiên_cứu_và_Phát_triển,1,1,Bằng_kỹ_thuật,1,1131,4,Nữ,70,2,1,Nhà_nghiên_cứu_khoa_học,2,Độc_thân,2070,25326,1,Có,Có,11,3,3,80,0,2,6,4,2,2,2,2
39,Không,Không_công_tác,439,Nghiên_cứu_và_Phát_triển,9,3,Khoa_học_sự_sống,1,1132,3,Nam,70,3,2,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Độc_thân,6782,8770,9,Có,Không,15,3,3,80,0,9,2,2,5,4,0,3
36,Không,Không_công_tác,217,Nghiên_cứu_và_Phát_triển,18,4,Khoa_học_sự_sống,1,1133,1,Nam,78,3,2,Giám_đốc_sản_xuất,4,Độc_thân,7779,23238,2,Có,Không,20,4,1,80,0,18,0,3,11,9,0,9
31,Không,Thường_xuyên_công_tác,793,Kinh_doanh,20,3,Khoa_học_sự_sống,1,1135,3,Nam,67,4,1,Đại_diện_kinh_doanh,4,Đã_kết_hôn,2791,21981,0,Có,Không,12,3,1,80,1,3,4,3,2,2,2,2
28,Không,Ít_khi_công_tác,1451,Nghiên_cứu_và_Phát_triển,2,1,Khoa_học_sự_sống,1,1136,1,Nam,67,2,1,Nhà_nghiên_cứu_khoa_học,2,Đã_kết_hôn,3201,19911,0,Có,Không,17,3,1,80,0,6,2,1,5,3,0,4
35,Không,Thường_xuyên_công_tác,1182,Kinh_doanh,11,2,Tiếp_thị,1,1137,4,Nam,54,3,2,Chuyên_viên_kinh_doanh,4,Ly_hôn,4968,18500,1,Có,Không,11,3,4,80,1,5,3,3,5,2,0,2
49,Không,Ít_khi_công_tác,174,Kinh_doanh,8,4,Bằng_kỹ_thuật,1,1138,4,Nam,56,2,4,Chuyên_viên_kinh_doanh,2,Đã_kết_hôn,13120,11879,6,Có,Không,17,3,2,80,1,22,3,3,9,8,2,3
34,Không,Thường_xuyên_công_tác,1003,Nghiên_cứu_và_Phát_triển,2,2,Khoa_học_sự_sống,1,1140,4,Nam,95,3,2,Giám_đốc_sản_xuất,3,Độc_thân,4033,15834,2,Có,Không,11,3,4,80,0,5,3,2,3,2,0,2
29,Không,Thường_xuyên_công_tác,490,Nghiên_cứu_và_Phát_triển,10,3,Khoa_học_sự_sống,1,1143,4,Nữ,61,3,1,Nhà_nghiên_cứu_khoa_học,2,Ly_hôn,3291,17940,0,Có,Không,14,3,4,80,2,8,2,2,7,5,1,1
42,Không,Ít_khi_công_tác,188,Nghiên_cứu_và_Phát_triển,29,3,Y_khoa,1,1148,2,Nam,56,1,2,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Độc_thân,4272,9558,4,Có,Không,19,3,1,80,0,16,3,3,1,0,0,0
29,Không,Ít_khi_công_tác,718,Nghiên_cứu_và_Phát_triển,8,1,Y_khoa,1,1150,2,Nam,79,2,2,Giám_đốc_sản_xuất,4,Đã_kết_hôn,5056,17689,1,Có,Có,15,3,3,80,1,10,2,2,10,7,1,2
38,Không,Ít_khi_công_tác,433,Nhân_sự,1,3,Nhân_sự,1,1152,3,Nam,37,4,1,Nhân_sự,3,Đã_kết_hôn,2844,6004,1,Có,Không,13,3,4,80,1,7,2,4,7,6,5,0
28,Không,Thường_xuyên_công_tác,773,Nghiên_cứu_và_Phát_triển,6,3,Khoa_học_sự_sống,1,1154,3,Nam,39,2,1,Nhà_nghiên_cứu_khoa_học,3,Ly_hôn,2703,22088,1,Có,Có,14,3,4,80,1,3,2,3,3,1,0,2
18,Có,Không_công_tác,247,Nghiên_cứu_và_Phát_triển,8,1,Y_khoa,1,1156,3,Nam,80,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Độc_thân,1904,13556,1,Có,Không,12,3,4,80,0,0,0,3,0,0,0,0
33,Có,Ít_khi_công_tác,603,Kinh_doanh,9,4,Tiếp_thị,1,1157,1,Nữ,77,3,2,Chuyên_viên_kinh_doanh,1,Độc_thân,8224,18385,0,Có,Có,17,3,1,80,0,6,3,3,5,2,0,3
41,Không,Ít_khi_công_tác,167,Nghiên_cứu_và_Phát_triển,12,4,Khoa_học_sự_sống,1,1158,2,Nam,46,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Đã_kết_hôn,4766,9051,3,Có,Có,11,3,1,80,1,6,4,3,1,0,0,0
31,Có,Thường_xuyên_công_tác,874,Nghiên_cứu_và_Phát_triển,15,3,Y_khoa,1,1160,3,Nam,72,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,2610,6233,1,Có,Không,12,3,3,80,1,2,5,2,2,2,2,2
37,Không,Ít_khi_công_tác,367,Nghiên_cứu_và_Phát_triển,25,2,Y_khoa,1,1161,3,Nữ,52,2,2,Đại_diện_chăm_sóc_sức_khỏe,4,Ly_hôn,5731,17171,7,Có,Không,13,3,3,80,2,9,2,3,6,2,1,3
27,Không,Ít_khi_công_tác,199,Nghiên_cứu_và_Phát_triển,6,3,Khoa_học_sự_sống,1,1162,4,Nam,55,2,1,Nhà_nghiên_cứu_khoa_học,3,Đã_kết_hôn,2539,7950,1,Có,Không,13,3,3,80,1,4,0,3,4,2,2,2
34,Không,Ít_khi_công_tác,1400,Kinh_doanh,9,1,Khoa_học_sự_sống,1,1163,2,Nữ,70,3,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,5714,5829,1,Có,Không,20,4,1,80,0,6,3,2,6,5,1,3
35,Không,Ít_khi_công_tác,528,Nhân_sự,8,4,Bằng_kỹ_thuật,1,1164,3,Nam,100,3,1,Nhân_sự,3,Độc_thân,4323,7108,1,Có,Không,17,3,2,80,0,6,2,1,5,4,1,4
29,Có,Ít_khi_công_tác,408,Kinh_doanh,23,1,Khoa_học_sự_sống,1,1165,4,Nữ,45,2,3,Chuyên_viên_kinh_doanh,1,Đã_kết_hôn,7336,11162,1,Có,Không,13,3,1,80,1,11,3,1,11,8,3,10
40,Không,Thường_xuyên_công_tác,593,Nghiên_cứu_và_Phát_triển,9,4,Y_khoa,1,1166,2,Nữ,88,3,3,Giám_đốc_nghiên_cứu,3,Độc_thân,13499,13782,9,Có,Không,17,3,3,80,0,20,3,2,18,7,2,13
42,Có,Thường_xuyên_công_tác,481,Kinh_doanh,12,3,Khoa_học_sự_sống,1,1167,3,Nam,44,3,4,Chuyên_viên_kinh_doanh,1,Độc_thân,13758,2447,0,Có,Có,12,3,2,80,0,22,2,2,21,9,13,14
42,Không,Ít_khi_công_tác,647,Kinh_doanh,4,4,Tiếp_thị,1,1171,2,Nam,45,3,2,Chuyên_viên_kinh_doanh,1,Độc_thân,5155,2253,7,Có,Không,13,3,4,80,0,9,3,4,6,4,1,5
35,Không,Ít_khi_công_tác,982,Nghiên_cứu_và_Phát_triển,1,4,Y_khoa,1,1172,4,Nam,58,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,2258,16340,6,Có,Không,12,3,2,80,1,10,2,3,8,0,1,7
24,Không,Ít_khi_công_tác,477,Nghiên_cứu_và_Phát_triển,24,3,Y_khoa,1,1173,4,Nam,49,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Độc_thân,3597,6409,8,Có,Không,22,4,4,80,0,6,2,3,4,3,1,2
28,Có,Ít_khi_công_tác,1485,Nghiên_cứu_và_Phát_triển,12,1,Khoa_học_sự_sống,1,1175,3,Nữ,79,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Đã_kết_hôn,2515,22955,1,Có,Có,11,3,4,80,0,1,4,2,1,1,0,0
26,Không,Ít_khi_công_tác,1384,Nghiên_cứu_và_Phát_triển,3,4,Y_khoa,1,1177,1,Nam,82,4,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Đã_kết_hôn,4420,13421,1,Có,Không,22,4,2,80,1,8,2,3,8,7,0,7
30,Không,Ít_khi_công_tác,852,Kinh_doanh,10,3,Tiếp_thị,1,1179,3,Nam,72,2,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,6578,2706,1,Có,Không,18,3,1,80,1,10,3,3,10,3,1,4
40,Không,Thường_xuyên_công_tác,902,Nghiên_cứu_và_Phát_triển,26,2,Y_khoa,1,1180,3,Nữ,92,2,2,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,4422,21203,3,Có,Có,13,3,4,80,1,16,3,1,1,1,0,0
35,Không,Ít_khi_công_tác,819,Nghiên_cứu_và_Phát_triển,2,3,Khoa_học_sự_sống,1,1182,3,Nam,44,2,3,Giám_đốc_sản_xuất,2,Ly_hôn,10274,19588,2,Có,Không,18,3,2,80,1,15,2,4,7,7,6,4
34,Không,Thường_xuyên_công_tác,669,Nghiên_cứu_và_Phát_triển,1,3,Y_khoa,1,1184,4,Nam,97,2,2,Đại_diện_chăm_sóc_sức_khỏe,1,Độc_thân,5343,25755,0,Có,Không,20,4,3,80,0,14,3,3,13,9,4,9
35,Không,Thường_xuyên_công_tác,636,Nghiên_cứu_và_Phát_triển,4,4,Khác,1,1185,4,Nam,47,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Đã_kết_hôn,2376,26537,1,Có,Không,13,3,2,80,1,2,2,4,2,2,2,2
43,Có,Ít_khi_công_tác,1372,Kinh_doanh,9,3,Tiếp_thị,1,1188,1,Nữ,85,1,2,Chuyên_viên_kinh_doanh,3,Độc_thân,5346,9489,8,Có,Không,13,3,2,80,0,7,2,2,4,3,1,3
32,Không,Không_công_tác,862,Kinh_doanh,2,1,Khoa_học_sự_sống,1,1190,3,Nữ,76,3,1,Đại_diện_kinh_doanh,1,Ly_hôn,2827,14947,1,Có,Không,12,3,3,80,3,1,3,3,1,0,0,0
56,Không,Ít_khi_công_tác,718,Nghiên_cứu_và_Phát_triển,4,4,Bằng_kỹ_thuật,1,1191,4,Nữ,92,3,5,Quản_lý,1,Ly_hôn,19943,18575,4,Có,Không,13,3,4,80,1,28,2,3,5,2,4,2
29,Không,Ít_khi_công_tác,1401,Nghiên_cứu_và_Phát_triển,6,1,Y_khoa,1,1192,2,Nữ,54,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Đã_kết_hôn,3131,26342,1,Có,Không,13,3,1,80,1,10,5,3,10,8,0,8
19,Không,Ít_khi_công_tác,645,Nghiên_cứu_và_Phát_triển,9,2,Khoa_học_sự_sống,1,1193,3,Nam,54,3,1,Nhà_nghiên_cứu_khoa_học,1,Độc_thân,2552,7172,1,Có,Không,25,4,3,80,0,1,4,3,1,1,0,0
45,Không,Ít_khi_công_tác,1457,Nghiên_cứu_và_Phát_triển,7,3,Y_khoa,1,1195,1,Nữ,83,3,1,Nhà_nghiên_cứu_khoa_học,3,Đã_kết_hôn,4477,20100,4,Có,Có,19,3,3,80,1,7,2,2,3,2,0,2
37,Không,Ít_khi_công_tác,977,Nghiên_cứu_và_Phát_triển,1,3,Khoa_học_sự_sống,1,1196,4,Nữ,56,2,2,Giám_đốc_sản_xuất,4,Đã_kết_hôn,6474,9961,1,Có,Không,13,3,2,80,1,14,2,2,14,8,3,11
20,Không,Ít_khi_công_tác,805,Nghiên_cứu_và_Phát_triển,3,3,Khoa_học_sự_sống,1,1198,1,Nam,87,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Độc_thân,3033,12828,1,Có,Không,12,3,1,80,0,2,2,2,2,2,1,2
44,Có,Ít_khi_công_tác,1097,Nghiên_cứu_và_Phát_triển,10,4,Khoa_học_sự_sống,1,1200,3,Nam,96,3,1,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,2936,10826,1,Có,Có,11,3,3,80,0,6,4,3,6,4,0,2
53,Không,Ít_khi_công_tác,1223,Nghiên_cứu_và_Phát_triển,7,2,Y_khoa,1,1201,4,Nữ,50,3,5,Quản_lý,3,Ly_hôn,18606,18640,3,Có,Không,18,3,2,80,1,26,6,3,7,7,4,7
29,Không,Ít_khi_công_tác,942,Nghiên_cứu_và_Phát_triển,15,1,Khoa_học_sự_sống,1,1202,2,Nữ,69,1,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,2168,26933,0,Có,Có,18,3,1,80,1,6,2,2,5,4,1,3
22,Có,Thường_xuyên_công_tác,1256,Nghiên_cứu_và_Phát_triển,3,4,Khoa_học_sự_sống,1,1203,3,Nam,48,2,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,2853,4223,0,Có,Có,11,3,2,80,1,1,5,3,0,0,0,0
46,Không,Ít_khi_công_tác,1402,Kinh_doanh,2,3,Tiếp_thị,1,1204,3,Nữ,69,3,4,Quản_lý,1,Đã_kết_hôn,17048,24097,8,Có,Không,23,4,1,80,0,28,2,3,26,15,15,9
44,Không,Không_công_tác,111,Nghiên_cứu_và_Phát_triển,17,3,Khoa_học_sự_sống,1,1206,4,Nam,74,1,1,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,2290,4279,2,Có,Không,13,3,4,80,0,6,3,3,0,0,0,0
33,Không,Ít_khi_công_tác,147,Nhân_sự,2,3,Nhân_sự,1,1207,2,Nam,99,3,1,Nhân_sự,3,Đã_kết_hôn,3600,8429,1,Có,Không,13,3,4,80,1,5,2,3,5,4,1,4
41,Có,Không_công_tác,906,Nghiên_cứu_và_Phát_triển,5,2,Khoa_học_sự_sống,1,1210,1,Nam,95,2,1,Nhà_nghiên_cứu_khoa_học,1,Ly_hôn,2107,20293,6,Có,Không,17,3,1,80,1,5,2,1,1,0,0,0
30,Không,Ít_khi_công_tác,1329,Kinh_doanh,29,4,Khoa_học_sự_sống,1,1211,3,Nam,61,3,2,Chuyên_viên_kinh_doanh,1,Ly_hôn,4115,13192,8,Có,Không,19,3,3,80,3,8,3,3,4,3,0,3
40,Không,Thường_xuyên_công_tác,1184,Kinh_doanh,2,4,Y_khoa,1,1212,2,Nam,62,3,2,Chuyên_viên_kinh_doanh,2,Đã_kết_hôn,4327,25440,5,Có,Không,12,3,4,80,3,5,2,3,0,0,0,0
50,Không,Thường_xuyên_công_tác,1421,Nghiên_cứu_và_Phát_triển,2,3,Y_khoa,1,1215,4,Nữ,30,3,4,Quản_lý,1,Đã_kết_hôn,17856,9490,2,Có,Không,22,4,3,80,1,32,3,3,2,2,2,2
28,Không,Ít_khi_công_tác,1179,Nghiên_cứu_và_Phát_triển,19,4,Y_khoa,1,1216,4,Nam,78,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Đã_kết_hôn,3196,12449,1,Có,Không,12,3,3,80,3,6,2,3,6,5,3,3
46,Không,Ít_khi_công_tác,1450,Nghiên_cứu_và_Phát_triển,15,2,Khoa_học_sự_sống,1,1217,4,Nam,52,3,5,Giám_đốc_nghiên_cứu,2,Đã_kết_hôn,19081,10849,5,Có,Không,11,3,1,80,1,25,2,3,4,2,0,3
35,Không,Ít_khi_công_tác,1361,Kinh_doanh,17,4,Khoa_học_sự_sống,1,1218,3,Nam,94,3,2,Chuyên_viên_kinh_doanh,1,Đã_kết_hôn,8966,21026,3,Có,Có,15,3,4,80,3,15,2,3,7,7,1,7
24,Có,Ít_khi_công_tác,984,Nghiên_cứu_và_Phát_triển,17,2,Khoa_học_sự_sống,1,1219,4,Nữ,97,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Đã_kết_hôn,2210,3372,1,Có,Không,13,3,1,80,1,1,3,1,1,0,0,0
33,Không,Thường_xuyên_công_tác,1146,Kinh_doanh,25,3,Y_khoa,1,1220,2,Nữ,82,3,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,4539,4905,1,Có,Không,12,3,1,80,1,10,3,2,10,7,0,1
36,Không,Ít_khi_công_tác,917,Nghiên_cứu_và_Phát_triển,6,4,Khoa_học_sự_sống,1,1221,3,Nam,60,1,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Ly_hôn,2741,6865,1,Có,Không,14,3,3,80,1,7,4,3,7,7,1,7
30,Không,Ít_khi_công_tác,853,Nghiên_cứu_và_Phát_triển,7,4,Khoa_học_sự_sống,1,1224,3,Nam,49,3,2,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Ly_hôn,3491,11309,1,Có,Không,13,3,1,80,3,10,4,2,10,7,8,9
44,Không,Ít_khi_công_tác,200,Nghiên_cứu_và_Phát_triển,29,4,Khác,1,1225,4,Nam,32,3,2,Nhà_nghiên_cứu_khoa_học,4,Độc_thân,4541,7744,1,Có,Không,25,4,2,80,0,20,3,3,20,11,13,17
20,Không,Ít_khi_công_tác,654,Kinh_doanh,21,3,Tiếp_thị,1,1226,3,Nam,43,4,1,Đại_diện_kinh_doanh,4,Độc_thân,2678,5050,1,Có,Không,17,3,4,80,0,2,2,3,2,1,2,2
46,Không,Ít_khi_công_tác,150,Nghiên_cứu_và_Phát_triển,2,4,Bằng_kỹ_thuật,1,1228,4,Nam,60,3,2,Giám_đốc_sản_xuất,4,Ly_hôn,7379,17433,2,Có,Không,11,3,3,80,1,12,3,2,6,3,1,4
42,Không,Không_công_tác,179,Nhân_sự,2,5,Y_khoa,1,1231,4,Nam,79,4,2,Nhân_sự,1,Đã_kết_hôn,6272,12858,7,Có,Không,16,3,1,80,1,10,3,4,4,3,0,3
60,Không,Ít_khi_công_tác,696,Kinh_doanh,7,4,Tiếp_thị,1,1233,2,Nam,52,4,2,Chuyên_viên_kinh_doanh,4,Ly_hôn,5220,10893,0,Có,Có,18,3,2,80,1,12,3,3,11,7,1,9
32,Không,Thường_xuyên_công_tác,116,Nghiên_cứu_và_Phát_triển,13,3,Khác,1,1234,3,Nữ,77,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Đã_kết_hôn,2743,7331,1,Có,Không,20,4,3,80,1,2,2,3,2,2,2,2
32,Không,Thường_xuyên_công_tác,1316,Nghiên_cứu_và_Phát_triển,2,2,Khoa_học_sự_sống,1,1235,4,Nữ,38,3,2,Nhà_nghiên_cứu_khoa_học,3,Độc_thân,4998,2338,4,Có,Có,14,3,4,80,0,10,2,3,8,7,0,7
